danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,artist,title,date,chart,trend,streams,region,genre
0.582,0.693,1,-5.827,1,0.15,0.215,0.001,0.104,0.395,88.475,audio_features,0n7SMysK4IlalcBVw0ELa4,spotify:track:0n7SMysK4IlalcBVw0ELa4,https://api.spotify.com/v1/tracks/0n7SMysK4IlalcBVw0ELa4,https://api.spotify.com/v1/audio-analysis/0n7SMysK4IlalcBVw0ELa4,166980,4,9.0,Zuna,Du hast recht,2021-01-08,top200,NEW_ENTRY,297119.0,Germany,latin
0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975,audio_features,37Nqx7iavZpotJSDXZWbJ3,spotify:track:37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/tracks/37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/audio-analysis/37Nqx7iavZpotJSDXZWbJ3,221980,4,7.0,Drake,Girls Want Girls (with Lil Baby),2021-09-03,top200,NEW_ENTRY,451304.0,Germany,hip hop
0.592,0.714,1,-6.139,0,0.507,0.395,0,0.265,0.445,122.405,audio_features,249XLLQSxCTZLh2H54cC0I,spotify:track:249XLLQSxCTZLh2H54cC0I,https://api.spotify.com/v1/tracks/249XLLQSxCTZLh2H54cC0I,https://api.spotify.com/v1/audio-analysis/249XLLQSxCTZLh2H54cC0I,191472,5,5.0,"Azet, Albi",Fast Life 2,2020-09-18,top200,NEW_ENTRY,538309.0,Germany,hip hop
0.81,0.825,2,-3.802,1,0.363,0.0395,0,0.0832,0.643,93.009,audio_features,5enpyouTxbz2pK3qZpH5Qw,spotify:track:5enpyouTxbz2pK3qZpH5Qw,https://api.spotify.com/v1/tracks/5enpyouTxbz2pK3qZpH5Qw,https://api.spotify.com/v1/audio-analysis/5enpyouTxbz2pK3qZpH5Qw,148179,4,5.0,"Capital Bra, King Khalil",Die zwei kenn ich,2021-07-09,top200,NEW_ENTRY,485343.0,Germany,hip hop
0.756,0.718,2,-6.619,1,0.053,0.101,0.0191,0.128,0.621,137.159,audio_features,1JOAfPOJkTIdrVdrYMF9LD,spotify:track:1JOAfPOJkTIdrVdrYMF9LD,https://api.spotify.com/v1/tracks/1JOAfPOJkTIdrVdrYMF9LD,https://api.spotify.com/v1/audio-analysis/1JOAfPOJkTIdrVdrYMF9LD,169000,4,9.0,"Dardan, Nimo",Para Drill,2021-09-24,top200,NEW_ENTRY,462747.0,Germany,hip hop
0.597,0.685,8,-5.806,0,0.0353,0.371,4.59e-05,0.148,0.6,189.904,audio_features,3rQHGffq4FmBBykPn5YuKc,spotify:track:3rQHGffq4FmBBykPn5YuKc,https://api.spotify.com/v1/tracks/3rQHGffq4FmBBykPn5YuKc,https://api.spotify.com/v1/audio-analysis/3rQHGffq4FmBBykPn5YuKc,144957,4,7.0,RIN,Meer,2021-03-05,top200,NEW_ENTRY,474177.0,Germany,rap
0.811,0.59,3,-8.508,0,0.0355,0.0561,0.000909,0.096,0.455,99.01,audio_features,765SUkf7pLlponXr94on4Q,spotify:track:765SUkf7pLlponXr94on4Q,https://api.spotify.com/v1/tracks/765SUkf7pLlponXr94on4Q,https://api.spotify.com/v1/audio-analysis/765SUkf7pLlponXr94on4Q,157799,4,9.0,Shindy,Babyblau,2019-07-12,top200,NEW_ENTRY,473586.0,Germany,waiata mo tamariki
0.81,0.746,1,-5.941,0,0.049,0.438,1.44e-05,0.0756,0.637,100.009,audio_features,3pXy4LGgbDzRGQyj506Kfy,spotify:track:3pXy4LGgbDzRGQyj506Kfy,https://api.spotify.com/v1/tracks/3pXy4LGgbDzRGQyj506Kfy,https://api.spotify.com/v1/audio-analysis/3pXy4LGgbDzRGQyj506Kfy,193411,4,7.0,Sero El Mero,Dein Fahrer,2019-06-21,top200,NEW_ENTRY,510891.0,Germany,hip hop
0.854,0.623,11,-8.854,0,0.0745,0.177,0,0.114,0.468,129.991,audio_features,4fgV3PU9JBlpJu0w4Yhr76,spotify:track:4fgV3PU9JBlpJu0w4Yhr76,https://api.spotify.com/v1/tracks/4fgV3PU9JBlpJu0w4Yhr76,https://api.spotify.com/v1/audio-analysis/4fgV3PU9JBlpJu0w4Yhr76,154427,4,7.0,MERO,Hops,2019-03-15,top200,NEW_ENTRY,630704.0,Germany,opm
0.543,0.715,9,-4.241,0,0.403,0.372,0,0.131,0.486,159.91,audio_features,7GDipBTiSyGn8kokmkXUZ8,spotify:track:7GDipBTiSyGn8kokmkXUZ8,https://api.spotify.com/v1/tracks/7GDipBTiSyGn8kokmkXUZ8,https://api.spotify.com/v1/audio-analysis/7GDipBTiSyGn8kokmkXUZ8,192255,4,2.0,Gzuz,¿ Warum ?,2018-05-11,top200,NEW_ENTRY,469643.0,Germany,hip hop
0.672,0.715,5,-6.255,0,0.285,0.303,0,0.155,0.768,90.111,audio_features,2oFmcqi6QWlZCkuHXfrJi2,spotify:track:2oFmcqi6QWlZCkuHXfrJi2,https://api.spotify.com/v1/tracks/2oFmcqi6QWlZCkuHXfrJi2,https://api.spotify.com/v1/audio-analysis/2oFmcqi6QWlZCkuHXfrJi2,166693,4,8.0,MERO,Perspektive,2020-08-14,top200,NEW_ENTRY,397803.0,Germany,opm
0.684,0.621,11,-8.116,0,0.121,0.732,0,0.102,0.485,117.934,audio_features,6CL9ip2mMQzm8atRzahP5F,spotify:track:6CL9ip2mMQzm8atRzahP5F,https://api.spotify.com/v1/tracks/6CL9ip2mMQzm8atRzahP5F,https://api.spotify.com/v1/audio-analysis/6CL9ip2mMQzm8atRzahP5F,199867,4,4.0,Samra,Canada Goose,2021-11-05,top200,NEW_ENTRY,481017.0,Germany,alt z
0.854,0.572,8,-5.678,1,0.0971,0.136,0.0987,0.108,0.35,100.027,audio_features,4xN9cgMVhYyhnugUFZdhcZ,spotify:track:4xN9cgMVhYyhnugUFZdhcZ,https://api.spotify.com/v1/tracks/4xN9cgMVhYyhnugUFZdhcZ,https://api.spotify.com/v1/audio-analysis/4xN9cgMVhYyhnugUFZdhcZ,207573,4,1.0,"187 Strassenbande, Bonez MC, Maxwell, LX, Sa4",Vielen Dank,2021-05-21,top200,NEW_ENTRY,703857.0,Germany,hip hop
0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4,3.0,Ed Sheeran,I Don't Care (with Justin Bieber),2019-05-10,top200,NEW_ENTRY,715563.0,Germany,pop
0.885,0.634,6,-6.467,1,0.0821,0.384,7.78e-06,0.11,0.597,99.046,audio_features,46zfTi4Wg6mmkOBPimtg6X,spotify:track:46zfTi4Wg6mmkOBPimtg6X,https://api.spotify.com/v1/tracks/46zfTi4Wg6mmkOBPimtg6X,https://api.spotify.com/v1/audio-analysis/46zfTi4Wg6mmkOBPimtg6X,157253,4,1.0,"Miksu / Macloud, Nimo, Jamule",Frag mich nicht,2021-03-26,top200,NEW_ENTRY,729039.0,Germany,hip hop
0.775,0.782,6,-6.435,1,0.258,0.381,0,0.104,0.802,77.511,audio_features,0VNlBq4JKqvlIlveSwC4WJ,spotify:track:0VNlBq4JKqvlIlveSwC4WJ,https://api.spotify.com/v1/tracks/0VNlBq4JKqvlIlveSwC4WJ,https://api.spotify.com/v1/audio-analysis/0VNlBq4JKqvlIlveSwC4WJ,208000,4,7.0,Eno,Mercedes,2018-07-20,top200,NEW_ENTRY,399428.0,Germany,pop
0.921,0.712,1,-6.589,1,0.0681,0.00266,1.07e-05,0.103,0.697,125.009,audio_features,4mIWLMi5SAeX6FhnlaOj1y,spotify:track:4mIWLMi5SAeX6FhnlaOj1y,https://api.spotify.com/v1/tracks/4mIWLMi5SAeX6FhnlaOj1y,https://api.spotify.com/v1/audio-analysis/4mIWLMi5SAeX6FhnlaOj1y,229880,4,2.0,"Shirin David, Shindy",NDA's,2021-11-19,top200,NEW_ENTRY,619996.0,Germany,hip hop
0.766,0.883,1,-3.722,1,0.309,0.0354,0,0.335,0.692,124.85,audio_features,0oSIYJiJNBXIMVCUEhsN1q,spotify:track:0oSIYJiJNBXIMVCUEhsN1q,https://api.spotify.com/v1/tracks/0oSIYJiJNBXIMVCUEhsN1q,https://api.spotify.com/v1/audio-analysis/0oSIYJiJNBXIMVCUEhsN1q,200090,4,8.0,"SSIO, Farid Bang",Clubhouse,2021-05-28,top200,NEW_ENTRY,419737.0,Germany,hip hop
0.934,0.448,7,-5.304,1,0.0822,0.0751,0.000372,0.0849,0.363,118.984,audio_features,7rih4n3kMmToHuFyimrimt,spotify:track:7rih4n3kMmToHuFyimrimt,https://api.spotify.com/v1/tracks/7rih4n3kMmToHuFyimrimt,https://api.spotify.com/v1/audio-analysis/7rih4n3kMmToHuFyimrimt,208991,4,10.0,Ufo361,Tiffany,2017-11-17,top200,NEW_ENTRY,222673.0,Germany,rap
0.718,0.79,6,-4.861,0,0.129,0.0453,0,0.0739,0.605,151.072,audio_features,3OgD9c7c6GhEWUK660Ezbr,spotify:track:3OgD9c7c6GhEWUK660Ezbr,https://api.spotify.com/v1/tracks/3OgD9c7c6GhEWUK660Ezbr,https://api.spotify.com/v1/audio-analysis/3OgD9c7c6GhEWUK660Ezbr,194307,4,7.0,Kontra K,Warnung,2019-01-18,top200,NEW_ENTRY,457631.0,Germany,rap
0.801,0.731,8,-3.723,1,0.383,0.188,0,0.111,0.537,105.666,audio_features,1R4xkZXQUQ8QJtAdwHkSgC,spotify:track:1R4xkZXQUQ8QJtAdwHkSgC,https://api.spotify.com/v1/tracks/1R4xkZXQUQ8QJtAdwHkSgC,https://api.spotify.com/v1/audio-analysis/1R4xkZXQUQ8QJtAdwHkSgC,138409,4,5.0,Samra,Mon Ami,2020-01-30,top200,NEW_ENTRY,535143.0,Germany,alt z
0.748,0.749,8,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09,audio_features,1cS0TgbR263ey9jn0MwD2s,spotify:track:1cS0TgbR263ey9jn0MwD2s,https://api.spotify.com/v1/tracks/1cS0TgbR263ey9jn0MwD2s,https://api.spotify.com/v1/audio-analysis/1cS0TgbR263ey9jn0MwD2s,221013,4,5.0,Eminem,River (feat. Ed Sheeran),2017-12-15,top200,NEW_ENTRY,329475.0,Germany,hip hop
0.591,0.733,6,-6.074,0,0.189,0.183,0,0.083,0.921,75.114,audio_features,4IdkFCIZvHcPmBHTKLP35p,spotify:track:4IdkFCIZvHcPmBHTKLP35p,https://api.spotify.com/v1/tracks/4IdkFCIZvHcPmBHTKLP35p,https://api.spotify.com/v1/audio-analysis/4IdkFCIZvHcPmBHTKLP35p,186000,4,3.0,MERO,Mein Kopf,2019-07-26,top200,NEW_ENTRY,613310.0,Germany,opm
0.653,0.81,7,-6.032,0,0.0558,0.118,0,0.126,0.583,121.951,audio_features,5AE9iVHWiJLY5CUKmvXkKd,spotify:track:5AE9iVHWiJLY5CUKmvXkKd,https://api.spotify.com/v1/tracks/5AE9iVHWiJLY5CUKmvXkKd,https://api.spotify.com/v1/audio-analysis/5AE9iVHWiJLY5CUKmvXkKd,189307,4,8.0,"Robin Schulz, James Blunt",OK,2017-05-26,top200,NEW_ENTRY,270539.0,Germany,pop
0.645,0.774,6,-4.839,0,0.344,0.236,0,0.128,0.635,86.692,audio_features,5xIODxqlpUnRVA9ewZUCug,spotify:track:5xIODxqlpUnRVA9ewZUCug,https://api.spotify.com/v1/tracks/5xIODxqlpUnRVA9ewZUCug,https://api.spotify.com/v1/audio-analysis/5xIODxqlpUnRVA9ewZUCug,182522,4,1.0,Samra,Harami,2019-04-05,top200,NEW_ENTRY,917254.0,Germany,alt z
0.626,0.768,10,-4.653,0,0.166,0.159,0.000186,0.0848,0.753,80.066,audio_features,6VMAFT0zfide2Jg8MVZAPz,spotify:track:6VMAFT0zfide2Jg8MVZAPz,https://api.spotify.com/v1/tracks/6VMAFT0zfide2Jg8MVZAPz,https://api.spotify.com/v1/audio-analysis/6VMAFT0zfide2Jg8MVZAPz,187000,4,4.0,Capital Bra,Capital Bra je m'appelle,2019-02-22,top200,NEW_ENTRY,679970.0,Germany,hip hop
0.877,0.492,11,-7.257,1,0.0917,0.205,2.83e-06,0.115,0.676,131.964,audio_features,04JZSMxttodAJaA1bhrbJg,spotify:track:04JZSMxttodAJaA1bhrbJg,https://api.spotify.com/v1/tracks/04JZSMxttodAJaA1bhrbJg,https://api.spotify.com/v1/audio-analysis/04JZSMxttodAJaA1bhrbJg,149081,4,10.0,"Nimo, Lio",DUFT,2021-09-10,top200,NEW_ENTRY,387084.0,Germany,
0.746,0.592,6,-6.861,0,0.0914,0.462,1.17e-05,0.187,0.629,160.065,audio_features,1hoLUVBx0ixX3kn0EX0P5n,spotify:track:1hoLUVBx0ixX3kn0EX0P5n,https://api.spotify.com/v1/tracks/1hoLUVBx0ixX3kn0EX0P5n,https://api.spotify.com/v1/audio-analysis/1hoLUVBx0ixX3kn0EX0P5n,162094,4,1.0,"Juju, Loredana, Miksu / Macloud",Kein Wort,2020-01-17,top200,NEW_ENTRY,1368515.0,Germany,rap
0.861,0.632,1,-8.722,1,0.137,0.0373,0.022,0.13,0.367,104.053,audio_features,3sT1dFHUVRx4xVvvcDHp03,spotify:track:3sT1dFHUVRx4xVvvcDHp03,https://api.spotify.com/v1/tracks/3sT1dFHUVRx4xVvvcDHp03,https://api.spotify.com/v1/audio-analysis/3sT1dFHUVRx4xVvvcDHp03,166554,4,10.0,Kontra K,Asphalt & Tennissocken,2021-04-30,top200,NEW_ENTRY,369745.0,Germany,rap
0.833,0.66,5,-7.464,1,0.128,0.0822,1.74e-06,0.346,0.138,89.992,audio_features,3P4uSN2VJ7asF4xdw1lDEf,spotify:track:3P4uSN2VJ7asF4xdw1lDEf,https://api.spotify.com/v1/tracks/3P4uSN2VJ7asF4xdw1lDEf,https://api.spotify.com/v1/audio-analysis/3P4uSN2VJ7asF4xdw1lDEf,179067,4,2.0,"Ufo361, Sonus030",Games,2020-09-04,top200,NEW_ENTRY,821500.0,Germany,rap
0.871,0.669,10,-7.62,0,0.329,0.0113,2.9e-06,0.0795,0.806,95.939,audio_features,49gzU1IS1B6P3GATSZ5eCE,spotify:track:49gzU1IS1B6P3GATSZ5eCE,https://api.spotify.com/v1/tracks/49gzU1IS1B6P3GATSZ5eCE,https://api.spotify.com/v1/audio-analysis/49gzU1IS1B6P3GATSZ5eCE,155363,4,1.0,Shirin David,Lieben wir,2021-07-02,top200,NEW_ENTRY,948571.0,Germany,rap
0.592,0.783,3,-3.718,1,0.387,0.191,0,0.131,0.349,91.558,audio_features,4Eona1ug5YMm4EIWkMQvMQ,spotify:track:4Eona1ug5YMm4EIWkMQvMQ,https://api.spotify.com/v1/tracks/4Eona1ug5YMm4EIWkMQvMQ,https://api.spotify.com/v1/audio-analysis/4Eona1ug5YMm4EIWkMQvMQ,173320,4,8.0,Farid Bang,KUCK KUCK,2021-03-26,top200,NEW_ENTRY,398084.0,Germany,hip hop
0.814,0.498,10,-8.566,0,0.238,0.308,0,0.188,0.174,91.449,audio_features,0Gj6aUE3y9Pcjm9Lr3IcH9,spotify:track:0Gj6aUE3y9Pcjm9Lr3IcH9,https://api.spotify.com/v1/tracks/0Gj6aUE3y9Pcjm9Lr3IcH9,https://api.spotify.com/v1/audio-analysis/0Gj6aUE3y9Pcjm9Lr3IcH9,185186,3,9.0,badmómzjay,Sterne unterm Dach,2021-09-10,top200,NEW_ENTRY,395658.0,Germany,rap
0.807,0.59,2,-8.128,1,0.121,0.111,2.23e-05,0.0855,0.573,147.861,audio_features,60kRngoF681aoDmRvL9X8p,spotify:track:60kRngoF681aoDmRvL9X8p,https://api.spotify.com/v1/tracks/60kRngoF681aoDmRvL9X8p,https://api.spotify.com/v1/audio-analysis/60kRngoF681aoDmRvL9X8p,182253,4,9.0,Luciano,Halb 3 (feat. Miksu / Macloud),2020-07-24,top200,NEW_ENTRY,556523.0,Germany,classical
0.765,0.858,11,-4.823,0,0.317,0.325,0,0.0786,0.871,90.08,audio_features,1BEo3epznRQuYhuQH8bZu9,spotify:track:1BEo3epznRQuYhuQH8bZu9,https://api.spotify.com/v1/tracks/1BEo3epznRQuYhuQH8bZu9,https://api.spotify.com/v1/audio-analysis/1BEo3epznRQuYhuQH8bZu9,154132,4,6.0,"BRADO, MERO",Kafa Leyla,2019-11-08,top200,NEW_ENTRY,624678.0,Germany,
0.732,0.816,11,-6.174,1,0.0399,0.0345,0.00219,0.11,0.617,132.954,audio_features,4q4c1LAerpInH9yUanIIBv,spotify:track:4q4c1LAerpInH9yUanIIBv,https://api.spotify.com/v1/tracks/4q4c1LAerpInH9yUanIIBv,https://api.spotify.com/v1/audio-analysis/4q4c1LAerpInH9yUanIIBv,179072,4,5.0,"RAF Camora, Bonez MC",Es geht voran,2020-01-10,top200,NEW_ENTRY,475188.0,Germany,rap
0.771,0.627,10,-7.185,0,0.161,0.397,0.00442,0.0883,0.679,141.815,audio_features,1KKooKZBpTAPVFjGvStjsa,spotify:track:1KKooKZBpTAPVFjGvStjsa,https://api.spotify.com/v1/tracks/1KKooKZBpTAPVFjGvStjsa,https://api.spotify.com/v1/audio-analysis/1KKooKZBpTAPVFjGvStjsa,190267,4,3.0,Luciano,Trippin’,2020-03-27,top200,NEW_ENTRY,713950.0,Germany,classical
0.771,0.462,9,-9.323,1,0.0909,0.056,0.479,0.122,0.321,150.0,audio_features,3uv6J5o0TKCMOrLJ7GvTYC,spotify:track:3uv6J5o0TKCMOrLJ7GvTYC,https://api.spotify.com/v1/tracks/3uv6J5o0TKCMOrLJ7GvTYC,https://api.spotify.com/v1/audio-analysis/3uv6J5o0TKCMOrLJ7GvTYC,128497,4,3.0,Ufo361,WINGS,2021-02-12,top200,NEW_ENTRY,579858.0,Germany,rap
0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154,4,1.0,Ed Sheeran,Castle on the Hill,2017-01-06,top200,NEW_ENTRY,336461.0,Germany,pop
0.695,0.666,7,-5.994,1,0.398,0.0702,0,0.104,0.475,131.923,audio_features,3twi0u2fGElT0lpimmK77i,spotify:track:3twi0u2fGElT0lpimmK77i,https://api.spotify.com/v1/tracks/3twi0u2fGElT0lpimmK77i,https://api.spotify.com/v1/audio-analysis/3twi0u2fGElT0lpimmK77i,204228,4,7.0,Capital Bra,Giselle Bündchen,2018-06-22,top200,NEW_ENTRY,406742.0,Germany,hip hop
0.718,0.667,9,-5.008,0,0.0551,0.169,0,0.0674,0.48,89.029,audio_features,1SSzM044DUbVpYNNHWIhYJ,spotify:track:1SSzM044DUbVpYNNHWIhYJ,https://api.spotify.com/v1/tracks/1SSzM044DUbVpYNNHWIhYJ,https://api.spotify.com/v1/audio-analysis/1SSzM044DUbVpYNNHWIhYJ,161882,4,1.0,Juju,Vermissen (feat. Henning May),2019-05-03,top200,NEW_ENTRY,685821.0,Germany,
0.698,0.474,7,-8.686,0,0.157,0.398,0.00535,0.128,0.185,138.997,audio_features,2uGMZKZoeLFBVQUZRAK39D,spotify:track:2uGMZKZoeLFBVQUZRAK39D,https://api.spotify.com/v1/tracks/2uGMZKZoeLFBVQUZRAK39D,https://api.spotify.com/v1/audio-analysis/2uGMZKZoeLFBVQUZRAK39D,251927,4,5.0,Ufo361,Ohne Mich,2018-04-13,top200,NEW_ENTRY,358403.0,Germany,rap
0.768,0.943,9,-2.875,1,0.127,0.219,1.04e-06,0.115,0.822,125.139,audio_features,6X0pg9AHaLYLq8Cy5j8Suz,spotify:track:6X0pg9AHaLYLq8Cy5j8Suz,https://api.spotify.com/v1/tracks/6X0pg9AHaLYLq8Cy5j8Suz,https://api.spotify.com/v1/audio-analysis/6X0pg9AHaLYLq8Cy5j8Suz,190320,4,8.0,"Azet, RAF Camora",Qa bone,2017-12-27,top200,NEW_ENTRY,210769.0,Germany,hip hop
0.708,0.505,10,-6.267,0,0.102,0.392,0,0.106,0.147,120.388,audio_features,17tgK6f93CECWj0EC70RfQ,spotify:track:17tgK6f93CECWj0EC70RfQ,https://api.spotify.com/v1/tracks/17tgK6f93CECWj0EC70RfQ,https://api.spotify.com/v1/audio-analysis/17tgK6f93CECWj0EC70RfQ,184000,4,7.0,"Kalazh44, Samra",Shakira,2020-06-19,top200,NEW_ENTRY,516382.0,Germany,hip hop
0.786,0.666,6,-5.266,1,0.536,0.167,0,0.235,0.737,154.862,audio_features,6BXyD6UUPizpRpA7iOi99r,spotify:track:6BXyD6UUPizpRpA7iOi99r,https://api.spotify.com/v1/tracks/6BXyD6UUPizpRpA7iOi99r,https://api.spotify.com/v1/audio-analysis/6BXyD6UUPizpRpA7iOi99r,164203,4,1.0,"AK AUSSERKONTROLLE, Bonez MC",In meinem Benz,2020-05-29,top200,NEW_ENTRY,832380.0,Germany,hip hop
0.812,0.66,1,-6.093,1,0.171,0.309,0.00262,0.172,0.482,139.992,audio_features,1S4Ehm8b7O4n9lIy3uAMS1,spotify:track:1S4Ehm8b7O4n9lIy3uAMS1,https://api.spotify.com/v1/tracks/1S4Ehm8b7O4n9lIy3uAMS1,https://api.spotify.com/v1/audio-analysis/1S4Ehm8b7O4n9lIy3uAMS1,152771,4,2.0,Gzuz,Späti,2021-10-15,top200,NEW_ENTRY,708215.0,Germany,hip hop
0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,audio_features,39Yp9wwQiSRIDOvrVg7mbk,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk,165978,4,6.0,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,2020-04-24,top200,NEW_ENTRY,414303.0,Germany,
0.768,0.511,1,-6.225,0,0.155,0.227,0,0.145,0.571,134.944,audio_features,4ow1etGbQ8kfbAT3QPlmhN,spotify:track:4ow1etGbQ8kfbAT3QPlmhN,https://api.spotify.com/v1/tracks/4ow1etGbQ8kfbAT3QPlmhN,https://api.spotify.com/v1/audio-analysis/4ow1etGbQ8kfbAT3QPlmhN,164321,4,8.0,Gentleman,Devam (feat. Luciano & Ezhel),2020-09-18,top200,NEW_ENTRY,485793.0,Germany,pop
0.546,0.738,6,-5.226,0,0.305,0.325,0,0.263,0.494,96.766,audio_features,3nOapu3bCsgKa3WKLwjF9n,spotify:track:3nOapu3bCsgKa3WKLwjF9n,https://api.spotify.com/v1/tracks/3nOapu3bCsgKa3WKLwjF9n,https://api.spotify.com/v1/audio-analysis/3nOapu3bCsgKa3WKLwjF9n,167506,4,5.0,Capital Bra,Ich liebe es (feat. XATAR & SAMY),2018-10-26,top200,NEW_ENTRY,413000.0,Germany,hip hop
0.712,0.619,10,-8.287,0,0.269,0.594,0,0.12,0.579,82.101,audio_features,3YxCKq3YPnTekAofhaHABZ,spotify:track:3YxCKq3YPnTekAofhaHABZ,https://api.spotify.com/v1/tracks/3YxCKq3YPnTekAofhaHABZ,https://api.spotify.com/v1/audio-analysis/3YxCKq3YPnTekAofhaHABZ,137587,4,3.0,MERO,Jay Jay,2019-03-15,top200,NEW_ENTRY,847167.0,Germany,opm
0.862,0.655,10,-5.938,0,0.255,0.0948,0,0.104,0.416,129.869,audio_features,1NIZfoTuiAHIm9VUAwsPZy,spotify:track:1NIZfoTuiAHIm9VUAwsPZy,https://api.spotify.com/v1/tracks/1NIZfoTuiAHIm9VUAwsPZy,https://api.spotify.com/v1/audio-analysis/1NIZfoTuiAHIm9VUAwsPZy,149183,4,6.0,"Azet, Albi",Sin City,2020-07-10,top200,NEW_ENTRY,507908.0,Germany,hip hop
0.6,0.525,2,-6.585,0,0.423,0.393,0,0.111,0.436,96.989,audio_features,38YP1STiBe3AZevFFJILf4,spotify:track:38YP1STiBe3AZevFFJILf4,https://api.spotify.com/v1/tracks/38YP1STiBe3AZevFFJILf4,https://api.spotify.com/v1/audio-analysis/38YP1STiBe3AZevFFJILf4,162702,4,6.0,Samra,Weiss,2020-02-08,top200,NEW_ENTRY,500820.0,Germany,alt z
0.796,0.637,10,-6.541,0,0.188,0.116,2.04e-05,0.0982,0.401,144.045,audio_features,4nBcGqwztDJ29cyHVJtXsB,spotify:track:4nBcGqwztDJ29cyHVJtXsB,https://api.spotify.com/v1/tracks/4nBcGqwztDJ29cyHVJtXsB,https://api.spotify.com/v1/audio-analysis/4nBcGqwztDJ29cyHVJtXsB,174213,4,5.0,Loredana,MILLIONDOLLAR$MILE,2018-12-07,top200,NEW_ENTRY,375626.0,Germany,
0.758,0.814,11,-4.911,0,0.0419,0.0243,0.000274,0.104,0.302,105.03,audio_features,0Jh40A8WJdGXwkEDgxhaKo,spotify:track:0Jh40A8WJdGXwkEDgxhaKo,https://api.spotify.com/v1/tracks/0Jh40A8WJdGXwkEDgxhaKo,https://api.spotify.com/v1/audio-analysis/0Jh40A8WJdGXwkEDgxhaKo,183793,4,8.0,"Kynda Gray, RIN",Ayo Technology,2020-06-26,top200,NEW_ENTRY,530646.0,Germany,hip hop
0.776,0.816,0,-5.304,0,0.0654,0.591,0.0172,0.0939,0.549,98.017,audio_features,6Ey4u2VsUbBz52l2cPvuxa,spotify:track:6Ey4u2VsUbBz52l2cPvuxa,https://api.spotify.com/v1/tracks/6Ey4u2VsUbBz52l2cPvuxa,https://api.spotify.com/v1/audio-analysis/6Ey4u2VsUbBz52l2cPvuxa,186660,4,9.0,RAF Camora,Maserati,2018-04-20,top200,NEW_ENTRY,313968.0,Germany,hip hop
0.824,0.808,6,-3.698,0,0.0346,0.161,0,0.113,0.71,113.998,audio_features,2P3kqNIRm9q2VkuQXUPUXH,spotify:track:2P3kqNIRm9q2VkuQXUPUXH,https://api.spotify.com/v1/tracks/2P3kqNIRm9q2VkuQXUPUXH,https://api.spotify.com/v1/audio-analysis/2P3kqNIRm9q2VkuQXUPUXH,181129,4,5.0,Samra,Lebst du noch,2020-08-28,top200,NEW_ENTRY,525617.0,Germany,alt z
0.626,0.778,8,-4.575,1,0.168,0.295,0,0.182,0.414,86.637,audio_features,57e7dy1hUpKVg1aUvKkx5R,spotify:track:57e7dy1hUpKVg1aUvKkx5R,https://api.spotify.com/v1/tracks/57e7dy1hUpKVg1aUvKkx5R,https://api.spotify.com/v1/audio-analysis/57e7dy1hUpKVg1aUvKkx5R,147438,4,3.0,Samra,6 Uhr,2020-03-06,top200,NEW_ENTRY,661714.0,Germany,alt z
0.856,0.675,8,-5.526,0,0.307,0.234,4.6e-06,0.0612,0.719,94.03,audio_features,29TUkNnrShE2xvCZcCb6Xa,spotify:track:29TUkNnrShE2xvCZcCb6Xa,https://api.spotify.com/v1/tracks/29TUkNnrShE2xvCZcCb6Xa,https://api.spotify.com/v1/audio-analysis/29TUkNnrShE2xvCZcCb6Xa,164036,4,8.0,MERO,Bogota,2020-05-29,top200,NEW_ENTRY,628641.0,Germany,opm
